"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","winner_rank","winner_rank_points","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","loser_rank","loser_rank_points","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","text_col","numeric_col","grass","draw_cat","nameAna"
"1452","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,45,201320,26,"","svetlana kuznetsova","R",174,"RUS",30.0041067762,25,1866,201696,NA,"Q","Laura Siegemund","R",NA,"GER",27.318275154,128,434,"6-3 6-4",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1453","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,46,201697,NA,"","kristyna pliskova","L",NA,"CZE",23.2717316906,134,412,202702,NA,"","Tereza Smitkova","R",NA,"CZE",20.7173169062,62,904,"3-6 7-5 7-5",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1454","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,47,201512,NA,"","monica niculescu","R",168,"ROU",27.7590691307,48,1065,201620,NA,"","Monica Puig","R",NA,"PUR",21.7522245038,91,680,"5-7 6-3 6-1",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1455","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,48,202450,NA,"","jana cepelova","R",168,"SVK",22.083504449,106,553,201594,3,"","Simona Halep","R",168,"ROU",23.7535934292,3,6200,"5-7 6-4 6-3",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1456","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,49,201505,8,"","ekaterina makarova","L",178,"RUS",27.0581793292,8,3575,203500,NA,"Q","Sachia Vickery","R",NA,"USA",20.1341546886,112,503,"6-2 6-4",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1457","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,50,201517,NA,"","magdalena rybarikova","R",180,"SVK",26.7323750856,65,895,201498,NA,"","Karin Knapp","R",180,"ITA",28.0027378508,43,1175,"7-6(6) 3-0 RET",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1458","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,51,201501,NA,"Q","olga govortsova","R",182,"BLR",26.8473648186,122,461,202671,NA,"","Cristina Andreea Mitu","R",NA,"ROU",23.7672826831,71,820,"6-1 6-1",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1459","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,52,201427,25,"","alize cornet","R",173,"FRA",25.4318959617,27,1845,211951,NA,"","Ana Konjuh","R",NA,"CRO",17.5030800821,55,968,"6-2 6-2",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1460","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,53,201619,21,"","madison keys","R",178,"USA",20.3613963039,21,1980,201527,NA,"","Stefanie Voegele","R",170,"SUI",25.3032169747,104,578,"6-7(6) 6-3 6-4",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1461","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,54,206404,NA,"","elizaveta kulichkova","R",NA,"RUS",19.2114989733,109,539,201518,NA,"","Yanina Wickmayer","R",182,"BEL",25.6892539357,88,705,"3-6 7-6(6) 10-8",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1462","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,55,213583,NA,"","tatjana maria","U",NA,"GER",27.8904859685,78,768,201587,NA,"","Bojana Jovanovski","R",175,"SRB",23.4934976044,51,995,"7-6(2) 7-5",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1463","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,56,202504,NA,"Q","ying ying duan","U",NA,"CHN",26.0698151951,117,476,202446,12,"","Eugenie Bouchard","R",NA,"CAN",21.3388090349,12,3172,"7-6(3) 6-4",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1464","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,57,201474,13,"","agnieszka radwanska","R",170,"POL",26.3134839151,13,3020,201556,NA,"","Lucie Hradecka","R",177,"CZE",30.1054072553,52,985,"6-3 6-2",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1465","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,58,201548,NA,"","ajla tomljanovic","R",NA,"CRO",22.1437371663,81,755,201344,NA,"","Klara Koukalova","R",166,"CZE",33.3415468857,100,625,"6-3 6-4",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1466","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,59,201348,NA,"","casey dellacqua","L",NA,"AUS",30.3764544832,61,920,201481,NA,"Q","Tamira Paszek","R",165,"AUT",24.5612594114,243,180,"6-2 6-2",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1467","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,60,202494,17,"","elina svitolina","R",174,"UKR",20.7939767283,17,2405,201595,NA,"","Misaki Doi","L",159,"JPN",24.167008898,94,671,"3-6 6-3 6-2",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1468","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,61,201347,28,"","jelena jankovic","R",177,"SRB",30.3299110198,30,1685,201455,NA,"","Elena Vesnina","R",176,"RUS",28.9089664613,89,694,"6-4 3-6 10-8",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1469","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,62,201516,NA,"","evgeniya rodina","R",NA,"RUS",26.3956194387,101,619,201573,NA,"WC","Laura Robson","L",180,"GBR",21.4346338125,NA,NA,"6-4 6-4",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1470","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,63,201597,NA,"","kurumi nara","R",NA,"JPN",23.4962354552,57,960,202663,NA,"","Magda Linette","R",NA,"POL",23.3757700205,97,649,"3-6 6-3 4-3 RET",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1471","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,64,201520,2,"","petra kvitova","L",183,"CZE",25.3086926762,2,6870,202428,NA,"","Kiki Bertens","R",182,"NED",23.5509924709,108,540,"6-1 6-0",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1472","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,65,200033,1,"","serena williams","R",175,"USA",33.7549623546,1,11291,201693,NA,"","Timea Babos","R",179,"HUN",22.135523614,93,673,"6-4 6-1",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1473","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,66,201586,NA,"","heather watson","R",170,"GBR",23.1101984942,59,939,201290,NA,"","Daniela Hantuchova","R",181,"SVK",32.1834360027,72,815,"6-4 6-2",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1474","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,67,202434,NA,"","aleksandra krunic","R",NA,"SRB",22.288843258,82,738,201506,19,"","Sara Errani","R",164,"ITA",28.167008898,19,2140,"6-3 6-7(2) 6-2",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1475","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,68,200748,16,"","venus williams","R",185,"USA",35.0308008214,16,2586,201709,NA,"","Yulia Putintseva","R",NA,"KAZ",20.4736481862,95,652,"7-6(5) 6-4",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1476","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,69,201540,NA,"","kristina mladenovic","R",184,"FRA",22.1245722108,38,1275,211533,NA,"WC","Jelena Ostapenko","R",NA,"LAT",18.0561259411,147,364,"6-4 7-5",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1477","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,70,201458,23,"","victoria azarenka","R",180,"BLR",25.9110198494,24,1892,201465,NA,"","Kirsten Flipkens","R",165,"BEL",29.4647501711,96,651,"6-3 6-3",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1478","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,71,202505,30,"","belinda bencic","R",NA,"SUI",18.302532512,22,1980,204431,NA,"","Anna Lena Friedsam","R",NA,"GER",21.4045174538,87,711,"7-5 4-6 6-0",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1479","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,72,201318,NA,"Q","bethanie mattek sands","R",168,"USA",30.2669404517,158,330,201421,7,"","Ana Ivanovic","R",183,"SRB",27.6440793977,7,3895,"6-3 6-4",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1480","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,73,201345,4,"","maria sharapova","R",NA,"RUS",28.1943874059,4,5950,202480,NA,"Q","Richel Hogenkamp","R",NA,"NED",23.2005475702,123,459,"6-3 6-1",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1481","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,74,201593,29,"","irina camelia begu","R",181,"ROU",24.8405201916,31,1636,201615,NA,"","Lesia Tsurenko","R",174,"UKR",26.0807665982,68,857,"7-5 6-7(4) 7-5",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1482","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,75,201610,NA,"","zarina diyas","R",NA,"KAZ",21.6947296372,34,1420,205925,NA,"Q","Aliaksandra Sasnovich","R",NA,"BLR",21.2703627652,137,387,"7-5 6-1",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1483","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,76,201492,14,"","andrea petkovic","R",180,"GER",27.8028747433,14,2705,201531,NA,"","Mariana Duque Marino","R",NA,"COL",25.87816564,99,632,"6-3 6-1",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1484","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,77,201535,NA,"","coco vandeweghe","R",185,"USA",23.5619438741,47,1070,201662,11,"","Karolina Pliskova","R",184,"CZE",23.2717316906,11,3210,"7-6(5) 6-4",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1485","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,78,201325,22,"","samantha stosur","R",172,"AUS",31.2470910335,23,1900,201524,NA,"","Urszula Radwanska","R",177,"POL",24.5585215606,107,542,"6-3 6-4",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1486","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,79,201585,NA,"","sloane stephens","R",170,"USA",22.2751540041,37,1281,201616,NA,"","Lauren Davis","R",157,"USA",21.7193702943,75,785,"6-4 6-4",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1487","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,80,201425,6,"","lucie safarova","L",177,"CZE",28.3969883641,6,4055,201444,NA,"Q","Su Wei Hsieh","R",169,"TPE",29.4811772758,131,427,"6-2 6-3",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1488","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,81,201496,5,"","caroline wozniacki","R",177,"DEN",24.9664613279,5,5000,202653,NA,"","Denisa Allertova","R",NA,"CZE",22.3107460643,83,735,"6-1 7-6(6)",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1489","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,82,202429,31,"","camila giorgi","R",168,"ITA",23.4962354552,32,1480,202418,NA,"","Lara Arruabarrena","U",166,"ESP",23.2744695414,85,727,"6-0 7-6(5)",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1490","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,83,202469,20,"","garbine muguruza","R",182,"ESP",21.7221081451,20,2075,200002,NA,"","Mirjana Lucic","R",NA,"CRO",33.3059548255,54,968,"6-3 4-6 6-2",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1491","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,84,201493,10,"","angelique kerber","L",173,"GER",27.4442162902,10,3285,201499,NA,"","Anastasia Pavlyuchenkova","R",177,"RUS",23.9890485969,42,1176,"7-5 6-2",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1492","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,85,201490,15,"","timea bacsinszky","R",NA,"SUI",26.0561259411,15,2605,201562,NA,"","Silvia Soler Espinosa","R",NA,"ESP",27.6084873374,102,605,"6-2 6-1",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1493","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,86,201513,18,"","sabine lisicki","R",178,"GER",25.7659137577,18,2320,201539,NA,"","Christina Mchale","R",170,"USA",23.1321013005,64,895,"2-6 7-5 6-1",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1494","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,87,201697,NA,"","kristyna pliskova","L",NA,"CZE",23.2717316906,134,412,201320,26,"","Svetlana Kuznetsova","R",174,"RUS",30.0041067762,25,1866,"3-6 6-3 6-4",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1495","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,88,201512,NA,"","monica niculescu","R",168,"ROU",27.7590691307,48,1065,202450,NA,"","Jana Cepelova","R",168,"SVK",22.083504449,106,553,"6-3 6-3",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1496","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,89,201517,NA,"","magdalena rybarikova","R",180,"SVK",26.7323750856,65,895,201505,8,"","Ekaterina Makarova","L",178,"RUS",27.0581793292,8,3575,"6-2 7-5",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1497","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,90,201501,NA,"Q","olga govortsova","R",182,"BLR",26.8473648186,122,461,201427,25,"","Alize Cornet","R",173,"FRA",25.4318959617,27,1845,"7-6(6) 2-6 6-1",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1498","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,91,201619,21,"","madison keys","R",178,"USA",20.3613963039,21,1980,206404,NA,"","Elizaveta Kulichkova","R",NA,"RUS",19.2114989733,109,539,"6-4 7-6(3)",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1499","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,92,213583,NA,"","tatjana maria","U",NA,"GER",27.8904859685,78,768,202504,NA,"Q","Ying Ying Duan","U",NA,"CHN",26.0698151951,117,476,"1-6 6-2 10-8",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1500","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,93,201474,13,"","agnieszka radwanska","R",170,"POL",26.3134839151,13,3020,201548,NA,"","Ajla Tomljanovic","R",NA,"CRO",22.1437371663,81,755,"6-0 6-2",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1501","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,94,201348,NA,"","casey dellacqua","L",NA,"AUS",30.3764544832,61,920,202494,17,"","Elina Svitolina","R",174,"UKR",20.7939767283,17,2405,"7-6(3) 6-3",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1502","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,95,201347,28,"","jelena jankovic","R",177,"SRB",30.3299110198,30,1685,201516,NA,"","Evgeniya Rodina","R",NA,"RUS",26.3956194387,101,619,"6-7(4) 6-1 6-3",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1503","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,96,201520,2,"","petra kvitova","L",183,"CZE",25.3086926762,2,6870,201597,NA,"","Kurumi Nara","R",NA,"JPN",23.4962354552,57,960,"6-2 6-0",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1504","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,97,200033,1,"","serena williams","R",175,"USA",33.7549623546,1,11291,201586,NA,"","Heather Watson","R",170,"GBR",23.1101984942,59,939,"6-2 4-6 7-5",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1505","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,98,200748,16,"","venus williams","R",185,"USA",35.0308008214,16,2586,202434,NA,"","Aleksandra Krunic","R",NA,"SRB",22.288843258,82,738,"6-3 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1506","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,99,201458,23,"","victoria azarenka","R",180,"BLR",25.9110198494,24,1892,201540,NA,"","Kristina Mladenovic","R",184,"FRA",22.1245722108,38,1275,"6-4 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1507","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,100,202505,30,"","belinda bencic","R",NA,"SUI",18.302532512,22,1980,201318,NA,"Q","Bethanie Mattek Sands","R",168,"USA",30.2669404517,158,330,"7-5 7-5",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1508","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,101,201345,4,"","maria sharapova","R",NA,"RUS",28.1943874059,4,5950,201593,29,"","Irina Camelia Begu","R",181,"ROU",24.8405201916,31,1636,"6-4 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1509","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,102,201610,NA,"","zarina diyas","R",NA,"KAZ",21.6947296372,34,1420,201492,14,"","Andrea Petkovic","R",180,"GER",27.8028747433,14,2705,"7-5 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1510","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,103,201535,NA,"","coco vandeweghe","R",185,"USA",23.5619438741,47,1070,201325,22,"","Samantha Stosur","R",172,"AUS",31.2470910335,23,1900,"6-2 6-0",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1511","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,104,201425,6,"","lucie safarova","L",177,"CZE",28.3969883641,6,4055,201585,NA,"","Sloane Stephens","R",170,"USA",22.2751540041,37,1281,"3-6 6-3 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1512","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,105,201496,5,"","caroline wozniacki","R",177,"DEN",24.9664613279,5,5000,202429,31,"","Camila Giorgi","R",168,"ITA",23.4962354552,32,1480,"6-2 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1513","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,106,202469,20,"","garbine muguruza","R",182,"ESP",21.7221081451,20,2075,201493,10,"","Angelique Kerber","L",173,"GER",27.4442162902,10,3285,"7-6(12) 1-6 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1514","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,107,201490,15,"","timea bacsinszky","R",NA,"SUI",26.0561259411,15,2605,201513,18,"","Sabine Lisicki","R",178,"GER",25.7659137577,18,2320,"6-3 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1515","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,108,201512,NA,"","monica niculescu","R",168,"ROU",27.7590691307,48,1065,201697,NA,"","Kristyna Pliskova","L",NA,"CZE",23.2717316906,134,412,"6-3 7-5",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1516","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,109,201501,NA,"Q","olga govortsova","R",182,"BLR",26.8473648186,122,461,201517,NA,"","Magdalena Rybarikova","R",180,"SVK",26.7323750856,65,895,"7-6(4) 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
"1517","2015-W-SL-GBR-01A-2015","Wimbledon","Grass",128,"G",20150629,110,201619,21,"","madison keys","R",178,"USA",20.3613963039,21,1980,213583,NA,"","Tatjana Maria","U",NA,"GER",27.8904859685,78,768,"6-4 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,1,"large",0
